"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 SKBR3 24H-XMD16-144-1.11","17/53",6.08620627462702e-06,0.000406475139220352,0,0,3.30164402450985,39.6510464141187,"MOXD1;WDR67;CENPA;TBX3;AURKA;TBX2;CENPE;DAB2;EDNRB;BASP1;DAAM2;CDH11;MAP7;CD36;KIF20A;PDZRN3;DLGAP5"
"CPC006 HA1E 24H-cay10594-20.0","22/81",6.14462880873201e-06,0.000409551255368323,0,0,2.79572761988271,33.5485419502819,"IGHM;CR2;XRCC4;CRISP3;GMNN;CLTA;CACYBP;SMC1A;CHRDL1;MSH6;COL1A1;CLCN7;ADAM28;CDK2;ALOX5AP;GAR1;PDK3;DNAJC9;APOE;ANXA2P2;DTL;DLGAP4"
"CPC006 PL21 6H-BRD-K92301463-10.0","22/81",6.14462880873201e-06,0.00040872886328927,0,0,2.79572761988271,33.5485419502819,"IGHM;DHX9;IDUA;BCL11A;IFNA2;CREBL2;SMC1A;EGFR;AURKA;CCNA2;BCKDK;GAP43;MELK;C10ORF137;EEF1D;CD209;CDHR1;FAM131B;ALOX5AP;APOE;DTL;C16ORF88"
"CPC019 PC3 24H-BRD-K55116708-10.0","22/81",6.14462880873201e-06,0.000407909767370855,0,0,2.79572761988271,33.5485419502819,"MAP4K1;GINS2;CD40;DST;NOS3;LHFP;NPR2;ARHGAP19;CYP4F11;CLEC4A;ARHGAP22;ARHGAP33;UGT8;KIF18B;AMDHD2;GRK6;TCP11L1;ITGBL1;APOE;ACO2;CEP85;ATXN10"
"LJP007 MCF7 24H-pazopanib-10","22/81",6.14462880873201e-06,0.000407093947836113,0,0,2.79572761988271,33.5485419502819,"ABCC3;IGHM;NNMT;TNFAIP6;RARRES2;UGT2B17;THBS2;SULF1;THBS1;PDGFRL;CTGF;RGS4;IGL@;COL1A1;VCAN;FABP4;CRISPLD2;CEACAM6;PEG10;AMDHD2;IGKV4-1;CD200"
"LJP006 A375 24H-mitoxantrone-3.33","23/87",6.25759863777579e-06,0.000413750923103715,0,0,2.72123331026201,32.6050393886259,"CD52;PLVAP;F13A1;CXCR4;THY1;SULF1;CYR61;AQP1;CTGF;CECR1;GJA1;PTPRC;FABP4;CALD1;PERP;FDXR;PECAM1;AOX1;CCL2;PTPN6;TEK;GAS6;JAM2"
"CPC002 HA1E 6H-anisomycin-10.0","45/234",6.33754298802189e-06,0.000418202089683692,0,0,1.97949245813373,23.6925836453346,"GABRB3;CDKN1C;LAMA2;AKR1B1;FRY;EGFR;AQP1;FUT3;AURKA;FGF5;FUT6;CDC45;AMDHD2;APOE;CCL18;SLC37A4;ABCA6;FOXF1;UBE2C;KLRC3;EED;NOS3;NR1H2;ATG9A;PHKB;LAMB1;ATP11A;HNRNPAB;GCAT;DKK3;COL1A1;ARHGAP33;GREM2;FAM155A;CENPF;CD4;FCHSD2;BIN2;CD6;DRG1;NOX4;ANGPTL2;KIF2C;IRF5;EZH2"
"LJP005 PC3 24H-NVP-BEZ235-3.33","35/164",6.34170720769223e-06,0.000417644916425473,0,0,2.19675382548988,26.2915462167865,"TGFB1I1;SLC1A1;CREBL2;LAMC2;PRSS23;EGFR;CTGF;EFEMP2;AMDHD2;PERP;TIMP3;HS1BP3;CTSD;ATP9A;CDKN2A;MCAM;RARRES1;C10ORF10;CYBRD1;KLHL24;OLFM4;ELL2;GPR137B;TBX3;KLF5;FABP4;PIK3IP1;CEACAM6;LCN2;PECAM1;OSBPL1A;GAS6;MYL9;OPTN;CD200"
"CPC013 MCF7 24H-s1085-10.0","28/118",6.41604888005287e-06,0.000421702450794903,0,0,2.44249238901925,29.2041684561769,"ZWILCH;NPR2;LST1;BRP44;ARHGAP19;DPT;CHD5;HAB1;CD3E;AURKA;ADAM23;AOX1;ST3GAL6;APOE;ABCC3;VCAM1;DST;CDKN2A;SMC1A;ZWINT;COL1A1;CCNA2;MELK;NOX4;CEP85;CDO1;DTL;EIF3B"
"CPC004 VCAP 24H-vorinostat-10.0","32/144",6.43402838034745e-06,0.000422046780450276,0,0,2.28741350717676,27.3435345528937,"IGHM;CALCRL;IFNA2;AK2;SLCO5A1;TMEM97;CHRDL1;RASSF2;KDELC1;FAM174B;ST3GAL6;APOE;PPP1R16B;CCR1;RFC5;GDF10;ATP6V0E1;DTNA;CDKN2A;COL1A1;CCNA2;MELK;KIF18B;MIS18A;ALMS1;APLNR;ITGBL1;BIRC5;PRKCQ;ATXN10;CHMP6;DTL"
