"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"392","LJP009 HA1E 24H-dabrafenib-1.11","4/38",0.000470681495206196,0.0397749877811236,0,0,10.9649122807018,84.0057996017531,"SLC7A5;PSAT1;DDIT4;EIF4EBP1",0,0,0,0,50,2
"393","LJP005 MCF7 24H-linsitinib-0.37","4/38",0.000470681495206196,0.0396737791608154,0,0,10.9649122807018,84.0057996017531,"FNBP1;CEACAM6;DDIT4;TARP",0,0,0,0,25,1
"394","LJP007 HA1E 24H-OSI-930-10","4/38",0.000470681495206196,0.0395730842898489,0,0,10.9649122807018,84.0057996017531,"PSAT1;CCL5;PRF1;EIF4EBP1",25,1,0,0,0,0
"395","LJP007 HEPG2 24H-bosutinib-3.33","4/38",0.000470681495206196,0.0394728992663303,0,0,10.9649122807018,84.0057996017531,"LAMP3;DDIT4;EIF4EBP1;MNDA",0,0,0,0,50,2
"396","LJP006 HS578T 24H-JNK-9L-3.33","8/188",0.000477019030956681,0.0399033646956338,0,0,4.43262411347518,33.9005060757446,"PRKCB;LAMP3;FGL2;IL7R;TPSAB1;IL2RG;AIF1;FCGR1B",0,0,0,0,12.5,1
"397","CPC006 SKM1 6H-bx-795-10.0","6/103",0.000478493884881085,0.0399259154422439,0,0,6.06796116504854,46.3887568381115,"DDIT4;IL21R;TRIB3;IL16;MYO1F;ASGR2",0,0,0,0,33.3333333333333,2
"398","LJP006 HME1 3H-CHIR-99021-10","5/68",0.000494303690304439,0.0411414674498111,0,0,7.6593137254902,58.3054570462712,"PRKCH;SELL;PRKCB;TPSAB1;RASGRP1",0,0,0,0,0,0
"399","LJP006 HS578T 24H-AZD-8055-0.04","5/68",0.000494303690304439,0.0410383560025685,0,0,7.6593137254902,58.3054570462712,"GNLY;CEACAM6;CCL5;S100A12;NKG7",20,1,0,0,20,1
"400","LJP006 SKBR3 24H-PD-173074-10","5/68",0.000494303690304439,0.0409357601125621,0,0,7.6593137254902,58.3054570462712,"PSAT1;DDIT4;EIF4EBP1;LCN2;OLFM4",0,0,0,0,20,1
"401","LJP007 HT29 24H-GDC-0068-1.11","5/68",0.000494303690304439,0.0408336759227552,0,0,7.6593137254902,58.3054570462712,"GZMA;TRAC;BTN3A2;IL7R;CD3D",0,0,0,0,0,0
"402","CPC006 CL34 6H-manumycin a-10.0","6/104",0.000503794841434943,0.0415141987994376,0,0,6.00961538461539,45.6330614988554,"HDC;CCL5;RAB27A;CORO1A;MYO1F;ASGR2",16.6666666666667,1,0,0,33.3333333333333,2
"403","LJP006 MCF10A 24H-KIN001-043-10","6/104",0.000503794841434943,0.0414111858991909,0,0,6.00961538461539,45.6330614988554,"PSAT1;TRAC;CCL4;EIF4EBP1;SLC3A2;SLC1A5",0,0,0,0,0,0
"404","LJP007 HCC515 24H-NVP-TAE226-10","6/104",0.000503794841434943,0.0413086829637969,0,0,6.00961538461539,45.6330614988554,"EVI2A;LAMP3;LCN2;EVI2B;FLI1;AARS",0,0,0,0,16.6666666666667,1
"405","LJP006 HCC515 24H-A443654-0.37","7/145",0.000509970505994514,0.0417118098310476,0,0,5.02873563218391,38.1236376847059,"RAP1GAP2;MS4A3;GPR183;EIF4EBP1;TRIB3;FCGR1B;AARS",0,0,0,0,28.5714285714286,2
"406","LJP006 MDAMB231 24H-alvocidib-0.04","4/39",0.000520567268519426,0.0424736732437795,0,0,10.6837606837607,80.7755495725428,"PRKCH;CCL5;CYTIP;RUNX3",25,1,0,0,0,0
"407","LJP006 A549 24H-sorafenib-10","7/146",0.000531375865141339,0.0432490341736413,0,0,4.99429223744292,37.6571679524677,"PSAT1;CCL5;TRIB3;CTSG;SLC3A2;BTN3A2;RELB",14.2857142857143,1,0,0,14.2857142857143,1
