"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
116,"celecoxib homo sapiens gpl8300 gds3384 chdir down",27,6,0,2,0,NA,NA
116,"probucol mus musculus gpl9526 gds3619 chdir down",27,6,0,1,0,NA,NA
116,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",27,6,0,2,0,NA,NA
116,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",27,6,0,2,0,NA,NA
116,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",27,6,0,2,0,NA,NA
116,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",27,6,0,1,0,NA,NA
116,"estradiol homo sapiens gpl6947 gse27375 chdir down",27,6,0,1,0,NA,NA
117,"prednisolone homo sapiens gpl570 gse32962 chdir down",42,4,0,4,0,NA,NA
117,"ethanol homo sapiens gpl96 gds2767 chdir down",42,4,0,3,0,NA,NA
117,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",42,4,0,1,0,NA,NA
117,"letrozole homo sapiens gpl3921 gse33366 chdir down",42,4,0,3,0,NA,NA
117,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",42,4,0,2,0,NA,NA
117,"valproic acid homo sapiens gpl570 gse14973 chdir down",42,4,0,3,0,NA,NA
117,"captopril mus musculus gpl1261 gds3683 chdir down",42,4,0,2,1,NA,NA
117,"vorinostat homo sapiens gpl571 gse18544 chdir down",42,4,0,2,0,NA,NA
117,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",42,4,0,1,0,NA,NA
117,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",42,4,0,1,0,NA,NA
117,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",42,4,0,5,2,NA,NA
117,"estradiol homo sapiens gpl6947 gse27375 chdir down",42,4,0,2,0,NA,NA
117,"deferasirox homo sapiens gpl570 gds3558 chdir down",42,4,0,7,1,NA,NA
118,"prednisolone homo sapiens gpl570 gse32962 chdir down",19,4,0,2,1,NA,NA
118,"ethanol homo sapiens gpl96 gds2767 chdir down",19,4,0,1,0,NA,NA
118,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",19,4,0,1,0,NA,NA
118,"letrozole homo sapiens gpl3921 gse33366 chdir down",19,4,0,6,0,1.42136806859394e-06,0.000496057455939287
118,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",19,4,0,1,1,NA,NA
118,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",19,4,0,1,0,NA,NA
118,"enzalutamide homo sapiens gpl570 gse44905 chdir down",19,4,0,1,0,NA,NA
118,"valproic acid mus musculus gpl6885 gse41020 chdir down",19,4,0,1,0,NA,NA
118,"valproic acid homo sapiens gpl570 gse14973 chdir down",19,4,0,1,0,NA,NA
118,"celecoxib homo sapiens gpl8300 gds3384 chdir down",19,4,0,2,0,0.0360641822986805,1
118,"captopril mus musculus gpl1261 gds3683 chdir down",19,4,0,1,1,NA,NA
118,"cyclophosphamide mus musculus gpl13209 gse27422 chdir down",19,4,0,1,0,0.0473745801991261,1
118,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",19,4,0,4,1,0.00675806709791686,0.428830075849634
118,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",19,4,0,9,2,8.15359458234992e-07,0.000569120901848025
118,"deferasirox homo sapiens gpl570 gds3558 chdir down",19,4,0,2,1,NA,NA
119,"prednisolone homo sapiens gpl570 gse32962 chdir down",39,5,0,7,0,0.00110423559252246,0.385378221790337
119,"ethanol homo sapiens gpl96 gds2767 chdir down",39,5,0,4,1,0.00310817442197641,0.542376436634883
119,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",39,5,0,2,0,0.0461353901048525,1
119,"doxorubicin mus musculus gpl8321 gse17115 chdir down",39,5,0,1,0,NA,NA
119,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",39,5,0,1,0,NA,NA
119,"celecoxib homo sapiens gpl8300 gse11237 chdir down",39,5,0,1,0,NA,NA
119,"decitabine homo sapiens gpl96 gse19610 chdir down",39,5,0,2,0,0.0201251343892104,1
119,"letrozole homo sapiens gpl3921 gse33366 chdir down",39,5,0,1,0,NA,NA
119,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",39,5,0,2,0,NA,NA
119,"enzalutamide homo sapiens gpl570 gse44905 chdir down",39,5,0,2,0,NA,NA
119,"imatinib homo sapiens gpl201 gds838 chdir down",39,5,0,1,0,NA,NA
119,"valproic acid mus musculus gpl6885 gse41020 chdir down",39,5,0,3,1,0.00759277304853431,1
119,"dexamethasone homo sapiens gpl570 gse37474 chdir down",39,5,0,2,0,NA,NA
119,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",39,5,0,2,0,NA,NA
119,"dexamethasone mus musculus gpl339 gse2342 chdir down",39,5,0,1,0,NA,NA
119,"captopril mus musculus gpl1261 gds3683 chdir down",39,5,0,2,0,NA,NA
119,"vorinostat homo sapiens gpl571 gse18544 chdir down",39,5,0,1,0,NA,NA
119,"probucol mus musculus gpl9526 gds3619 chdir down",39,5,0,3,0,0.0475535510152234,1
119,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",39,5,0,1,0,NA,NA
119,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",39,5,0,1,0,NA,NA
119,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",39,5,0,1,0,NA,NA
119,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",39,5,0,1,0,NA,NA
119,"estradiol homo sapiens gpl6947 gse27375 chdir down",39,5,0,1,0,NA,NA
120,"prednisolone homo sapiens gpl570 gse32962 chdir down",44,3,0,17,2,1.22986258835772e-11,8.5844408667369e-09
120,"ethanol homo sapiens gpl96 gds2767 chdir down",44,3,0,7,1,4.9095816565096e-06,0.0011422959987479
120,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",44,3,0,6,0,2.28067823729782e-06,0.000795956704816939
120,"doxorubicin mus musculus gpl8321 gse17115 chdir down",44,3,0,2,0,0.0346173430637843,0.635865933118985
120,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",44,3,0,3,0,NA,NA
120,"celecoxib homo sapiens gpl8300 gse11237 chdir down",44,3,0,2,0,0.0150428913512065,0.388886598634895
120,"decitabine homo sapiens gpl96 gse19610 chdir down",44,3,0,2,0,0.0252329903846596,0.518018449661542
120,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",44,3,0,2,0,NA,NA
120,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",44,3,0,2,0,NA,NA
120,"enzalutamide homo sapiens gpl570 gse44905 chdir down",44,3,0,2,0,NA,NA
120,"imatinib homo sapiens gpl201 gds838 chdir down",44,3,0,5,0,2.16157787040835e-05,0.00251463558924171
120,"valproic acid mus musculus gpl6885 gse41020 chdir down",44,3,0,3,2,0.0105963565258984,0.321576385003352
120,"vorinostat homo sapiens gpl6884 gse46703 chdir down",44,3,0,3,0,6.74204006904811e-05,0.00588242996024448
120,"cyclophosphamide mus musculus gpl13209 gse27423 chdir down",44,3,0,3,0,0.0147092968188503,0.394888045367598
120,"cyclophosphamide mus musculus gpl13209 gds4005 chdir down",44,3,0,3,0,0.019670723080957,0.457672157016933
120,"dexamethasone homo sapiens gpl570 gse37474 chdir down",44,3,0,1,0,NA,NA
120,"valproic acid homo sapiens gpl570 gse14973 chdir down",44,3,0,3,1,NA,NA
120,"dexamethasone homo sapiens gpl8300 gse8546 chdir down",44,3,0,2,1,NA,NA
120,"dexamethasone mus musculus gpl339 gse2342 chdir down",44,3,0,1,0,NA,NA
120,"celecoxib homo sapiens gpl8300 gds3384 chdir down",44,3,0,1,0,NA,NA
120,"captopril mus musculus gpl1261 gds3683 chdir down",44,3,0,3,1,NA,NA
120,"probucol mus musculus gpl9526 gds3619 chdir down",44,3,0,1,0,NA,NA
120,"cyclophosphamide mus musculus gpl13209 gse27422 chdir down",44,3,0,3,0,0.0056320972485067,0.218400215525426
120,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",44,3,0,1,0,NA,NA
120,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",44,3,0,1,0,NA,NA
120,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",44,3,0,1,0,NA,NA
120,"deferasirox homo sapiens gpl570 gds3558 chdir down",44,3,0,3,0,NA,NA
122,"prednisolone homo sapiens gpl570 gse32962 chdir down",18,2,0,3,0,0.0381875790914536,1
122,"ethanol homo sapiens gpl96 gds2767 chdir down",18,2,0,4,0,0.00257868085172927,0.899959617253515
122,"doxorubicin mus musculus gpl8321 gse17115 chdir down",18,2,0,1,0,NA,NA
122,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",18,2,0,2,0,NA,NA
122,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",18,2,0,1,0,NA,NA
122,"enzalutamide homo sapiens gpl570 gse44905 chdir down",18,2,0,2,0,NA,NA
122,"dexamethasone homo sapiens gpl570 gse37474 chdir down",18,2,0,1,0,NA,NA
122,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",18,2,0,1,0,NA,NA
122,"captopril mus musculus gpl1261 gds3683 chdir down",18,2,0,2,0,NA,NA
122,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",18,2,0,1,1,NA,NA
122,"estradiol homo sapiens gpl6947 gse27375 chdir down",18,2,0,1,1,NA,NA
122,"deferasirox homo sapiens gpl570 gds3558 chdir down",18,2,0,5,1,0.00767670016451594,1
123,"prednisolone homo sapiens gpl570 gse32962 chdir down",21,4,0,5,0,0.001538357071191,0.214754647138264
123,"ethanol homo sapiens gpl96 gds2767 chdir down",21,4,0,1,0,NA,NA
123,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",21,4,0,1,0,NA,NA
123,"doxorubicin mus musculus gpl8321 gse17115 chdir down",21,4,0,1,0,NA,NA
123,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",21,4,0,1,0,NA,NA
123,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",21,4,0,2,1,0.00788153185176502,0.550130923253199
123,"enzalutamide homo sapiens gpl570 gse44905 chdir down",21,4,0,2,1,NA,NA
123,"valproic acid mus musculus gpl6885 gse41020 chdir down",21,4,0,3,1,0.00126652166311451,0.442016060426963
123,"dexamethasone homo sapiens gpl570 gse37474 chdir down",21,4,0,1,0,NA,NA
123,"dexamethasone mus musculus gpl339 gse2342 chdir down",21,4,0,1,0,NA,NA
123,"captopril mus musculus gpl1261 gds3683 chdir down",21,4,0,1,0,NA,NA
123,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",21,4,0,1,0,0.03410077958834,1
123,"vorinostat homo sapiens gpl571 gse18544 chdir down",21,4,0,1,0,NA,NA
123,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",21,4,0,2,0,NA,NA
123,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",21,4,0,1,0,NA,NA
123,"deferasirox homo sapiens gpl570 gds3558 chdir down",21,4,0,1,0,NA,NA
124,"prednisolone homo sapiens gpl570 gse32962 chdir down",21,4,0,1,0,NA,NA
124,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",21,4,0,2,0,0.0144885954156191,0.632064975006382
124,"doxorubicin mus musculus gpl8321 gse17115 chdir down",21,4,0,1,0,NA,NA
124,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",21,4,0,3,0,0.0224219224778767,0.782525094477896
124,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",21,4,0,1,1,NA,NA
124,"enzalutamide homo sapiens gpl570 gse44905 chdir down",21,4,0,1,1,NA,NA
124,"valproic acid mus musculus gpl6885 gse41020 chdir down",21,4,0,3,1,0.00126652166311451,0.294677373617975
124,"dexamethasone homo sapiens gpl570 gse37474 chdir down",21,4,0,1,0,NA,NA
124,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",21,4,0,1,1,NA,NA
124,"celecoxib homo sapiens gpl8300 gds3384 chdir down",21,4,0,1,1,NA,NA
124,"captopril mus musculus gpl1261 gds3683 chdir down",21,4,0,2,0,NA,NA
124,"vorinostat homo sapiens gpl571 gse18544 chdir down",21,4,0,2,0,NA,NA
124,"probucol mus musculus gpl9526 gds3619 chdir down",21,4,0,1,1,NA,NA
124,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",21,4,0,1,0,NA,NA
124,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",21,4,0,1,1,NA,NA
124,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",21,4,0,2,1,NA,NA
124,"estradiol homo sapiens gpl6947 gse27375 chdir down",21,4,0,1,0,NA,NA
124,"deferasirox homo sapiens gpl570 gds3558 chdir down",21,4,0,2,0,NA,NA
125,"prednisolone homo sapiens gpl570 gse32962 chdir down",16,3,0,2,0,NA,NA
125,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",16,3,0,2,0,0.00852075443341468,0.74343582431543
125,"doxorubicin mus musculus gpl8321 gse17115 chdir down",16,3,0,1,0,NA,NA
125,"letrozole homo sapiens gpl3921 gse33366 chdir down",16,3,0,1,0,NA,NA
125,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",16,3,0,1,0,NA,NA
125,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",16,3,0,2,1,0.00459874611352365,0.641984957447902
125,"enzalutamide homo sapiens gpl570 gse44905 chdir down",16,3,0,1,1,NA,NA
125,"imatinib homo sapiens gpl201 gds838 chdir down",16,3,0,1,0,NA,NA
125,"valproic acid mus musculus gpl6885 gse41020 chdir down",16,3,0,3,1,0.000553992661081367,0.386686877434795
125,"dexamethasone homo sapiens gpl570 gse37474 chdir down",16,3,0,1,0,NA,NA
125,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",16,3,0,1,0,NA,NA
125,"captopril mus musculus gpl1261 gds3683 chdir down",16,3,0,1,0,NA,NA
125,"probucol mus musculus gpl9526 gds3619 chdir down",16,3,0,1,0,NA,NA
125,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",16,3,0,1,0,NA,NA
125,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",16,3,0,1,0,NA,NA
125,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",16,3,0,1,0,NA,NA
125,"estradiol homo sapiens gpl6947 gse27375 chdir down",16,3,0,1,0,NA,NA
127,"prednisolone homo sapiens gpl570 gse32962 chdir down",25,6,0,6,0,0.000496163474805377,0.173161052707077
127,"ethanol homo sapiens gpl96 gds2767 chdir down",25,6,0,3,0,0.00670637105898143,0.425549727197185
127,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",25,6,0,3,0,0.00133616314350235,0.186528374832928
127,"doxorubicin mus musculus gpl8321 gse17115 chdir down",25,6,0,1,0,NA,NA
127,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",25,6,0,1,0,NA,NA
127,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",25,6,0,1,0,NA,NA
127,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",25,6,0,2,1,0.0110732557767541,0.515275502144958
127,"enzalutamide homo sapiens gpl570 gse44905 chdir down",25,6,0,3,1,0.0444856982741608,1
127,"valproic acid mus musculus gpl6885 gse41020 chdir down",25,6,0,2,1,0.0273557417133755,0.909252748377911
127,"dexamethasone homo sapiens gpl570 gse37474 chdir down",25,6,0,2,0,0.0256682933201663,0.942972038814532
127,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",25,6,0,1,0,NA,NA
127,"dexamethasone homo sapiens gpl8300 gse8546 chdir down",25,6,0,1,0,NA,NA
127,"dexamethasone mus musculus gpl339 gse2342 chdir down",25,6,0,1,0,NA,NA
127,"celecoxib homo sapiens gpl8300 gds3384 chdir down",25,6,0,2,1,NA,NA
127,"captopril mus musculus gpl1261 gds3683 chdir down",25,6,0,2,0,NA,NA
127,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",25,6,0,1,0,NA,NA
127,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",25,6,0,2,1,NA,NA
127,"deferasirox homo sapiens gpl570 gds3558 chdir down",25,6,0,1,0,NA,NA
128,"prednisolone homo sapiens gpl570 gse32962 chdir down",19,2,0,5,0,0.00094295874311891,0.16454630067425
128,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",19,2,0,3,0,0.000585179572204707,0.204227670699443
128,"doxorubicin mus musculus gpl8321 gse17115 chdir down",19,2,0,2,0,0.00696944185595141,0.34747645824672
128,"decitabine homo sapiens gpl96 gse19610 chdir down",19,2,0,2,0,0.00499414856205999,0.435739462039734
128,"letrozole homo sapiens gpl3921 gse33366 chdir down",19,2,0,1,0,NA,NA
128,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",19,2,0,2,0,0.0185243184600403,0.615713061195625
128,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",19,2,0,1,0,NA,NA
128,"valproic acid mus musculus gpl6885 gse41020 chdir down",19,2,0,4,1,3.8245720631259e-05,0.0266955130006188
128,"dexamethasone homo sapiens gpl570 gse37474 chdir down",19,2,0,3,0,0.000848170180121967,0.197340928575044
128,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",19,2,0,2,0,NA,NA
128,"dexamethasone mus musculus gpl339 gse2342 chdir down",19,2,0,1,0,NA,NA
128,"captopril mus musculus gpl1261 gds3683 chdir down",19,2,0,1,0,NA,NA
128,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",19,2,0,1,0,0.0309022896132431,0.79888141296458
128,"vorinostat homo sapiens gpl571 gse18544 chdir down",19,2,0,1,0,NA,NA
128,"probucol mus musculus gpl9526 gds3619 chdir down",19,2,0,2,0,0.0123248602830123,0.477930693196811
128,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",19,2,0,1,0,NA,NA
128,"estradiol homo sapiens gpl6947 gse27375 chdir down",19,2,0,1,0,NA,NA
129,"prednisolone homo sapiens gpl570 gse32962 chdir down",25,3,0,6,1,0.000496163474805377,0.0865805263535383
129,"ethanol homo sapiens gpl96 gds2767 chdir down",25,3,0,2,0,NA,NA
129,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",25,3,0,2,0,0.0202287246982125,1
129,"doxorubicin mus musculus gpl8321 gse17115 chdir down",25,3,0,1,0,NA,NA
129,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",25,3,0,1,0,NA,NA
129,"celecoxib homo sapiens gpl8300 gse11237 chdir down",25,3,0,3,0,0.00015925201503756,0.0555789532481086
129,"decitabine homo sapiens gpl96 gse19610 chdir down",25,3,0,2,1,0.00857224220409961,0.664825006495725
129,"letrozole homo sapiens gpl3921 gse33366 chdir down",25,3,0,1,0,NA,NA
129,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",25,3,0,1,0,NA,NA
129,"enzalutamide homo sapiens gpl570 gse44905 chdir down",25,3,0,2,0,NA,NA
129,"imatinib homo sapiens gpl201 gds838 chdir down",25,3,0,1,0,NA,NA
129,"vorinostat homo sapiens gpl6884 gse46703 chdir down",25,3,0,1,0,0.0440669347813741,1
129,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",25,3,0,1,0,NA,NA
129,"dexamethasone homo sapiens gpl8300 gse8546 chdir down",25,3,0,1,0,NA,NA
129,"celecoxib homo sapiens gpl8300 gds3384 chdir down",25,3,0,1,0,NA,NA
129,"captopril mus musculus gpl1261 gds3683 chdir down",25,3,0,1,1,NA,NA
129,"probucol mus musculus gpl9526 gds3619 chdir down",25,3,0,1,0,NA,NA
129,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",25,3,0,1,0,NA,NA
129,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",25,3,0,2,0,NA,NA
129,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",25,3,0,2,0,NA,NA
129,"deferasirox homo sapiens gpl570 gds3558 chdir down",25,3,0,2,0,NA,NA
130,"prednisolone homo sapiens gpl570 gse32962 chdir down",22,3,0,6,0,0.000232969930156144,0.0542043370829962
130,"ethanol homo sapiens gpl96 gds2767 chdir down",22,3,0,1,0,NA,NA
130,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",22,3,0,5,0,1.16274150887032e-06,0.000811593573191484
130,"doxorubicin mus musculus gpl8321 gse17115 chdir down",22,3,0,2,0,0.00929319765245209,0.405415747588222
130,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",22,3,0,1,0,NA,NA
130,"celecoxib homo sapiens gpl8300 gse11237 chdir down",22,3,0,1,0,NA,NA
130,"letrozole homo sapiens gpl3921 gse33366 chdir down",22,3,0,2,0,NA,NA
130,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",22,3,0,3,0,0.00177794161222355,0.206833874222007
130,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",22,3,0,1,0,NA,NA
130,"enzalutamide homo sapiens gpl570 gse44905 chdir down",22,3,0,2,0,NA,NA
130,"valproic acid mus musculus gpl6885 gse41020 chdir down",22,3,0,4,1,7.0443854077454e-05,0.0245849050730314
130,"dexamethasone homo sapiens gpl570 gse37474 chdir down",22,3,0,2,0,0.0201543754357545,0.586156418923192
130,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",22,3,0,3,0,0.0174299780335795,0.55300566670175
130,"dexamethasone mus musculus gpl339 gse2342 chdir down",22,3,0,1,0,NA,NA
130,"captopril mus musculus gpl1261 gds3683 chdir down",22,3,0,1,0,NA,NA
130,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",22,3,0,1,0,0.0356961836698558,0.889854864341406
130,"probucol mus musculus gpl9526 gds3619 chdir down",22,3,0,1,0,NA,NA
130,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",22,3,0,1,0,NA,NA
130,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",22,3,0,1,0,NA,NA
130,"estradiol homo sapiens gpl6947 gse27375 chdir down",22,3,0,2,0,NA,NA
130,"deferasirox homo sapiens gpl570 gds3558 chdir down",22,3,0,1,0,NA,NA
132,"prednisolone homo sapiens gpl570 gse32962 chdir down",13,2,0,1,0,NA,NA
132,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",13,2,0,3,0,0.000179558149964167,0.0417771962249962
132,"doxorubicin mus musculus gpl8321 gse17115 chdir down",13,2,0,2,0,0.00326302259563222,0.142349360734455
132,"letrozole homo sapiens gpl3921 gse33366 chdir down",13,2,0,1,0,NA,NA
132,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",13,2,0,2,0,0.00882648898047352,0.236957281091174
132,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",13,2,0,1,0,NA,NA
132,"valproic acid mus musculus gpl6885 gse41020 chdir down",13,2,0,4,1,7.40752084258474e-06,0.00517044954812415
132,"dexamethasone homo sapiens gpl570 gse37474 chdir down",13,2,0,3,0,0.000261658095150974,0.0456593376038449
132,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",13,2,0,3,1,0.00383158546621683,0.148580369745519
132,"captopril mus musculus gpl1261 gds3683 chdir down",13,2,0,1,0,NA,NA
132,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",13,2,0,1,0,0.0212450791356284,0.463408288645894
132,"vorinostat homo sapiens gpl571 gse18544 chdir down",13,2,0,1,0,NA,NA
132,"probucol mus musculus gpl9526 gds3619 chdir down",13,2,0,2,1,0.00582306676690099,0.184750027422586
132,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",13,2,0,1,1,NA,NA
132,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",13,2,0,1,0,NA,NA
132,"estradiol homo sapiens gpl6947 gse27375 chdir down",13,2,0,1,0,NA,NA
132,"deferasirox homo sapiens gpl570 gds3558 chdir down",13,2,0,2,0,NA,NA
133,"prednisolone homo sapiens gpl570 gse32962 chdir down",16,2,0,4,1,0.00383254673489538,0.0431470584025318
133,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",16,2,0,1,0,NA,NA
133,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",16,2,0,1,0,NA,NA
133,"imatinib homo sapiens gpl201 gds838 chdir down",16,2,0,1,0,NA,NA
133,"valproic acid mus musculus gpl6885 gse41020 chdir down",16,2,0,1,0,NA,NA
133,"vorinostat homo sapiens gpl6884 gse46703 chdir down",16,2,0,1,0,0.0284247822669754,0.211069127897328
133,"dexamethasone mus musculus gpl339 gse2342 chdir down",16,2,0,3,1,0.000715191410962387,0.00978830597748522
133,"captopril mus musculus gpl1261 gds3683 chdir down",16,2,0,5,0,0.00099014600192552,0.0130400360253587
133,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",16,2,0,2,0,0.000312255650539057,0.00463732859736727
133,"probucol mus musculus gpl9526 gds3619 chdir down",16,2,0,1,1,NA,NA
133,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",16,2,0,6,1,2.69631709275042e-05,0.000553538038452881
133,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",16,2,0,3,0,NA,NA
133,"estradiol homo sapiens gpl6947 gse27375 chdir down",16,2,0,1,1,NA,NA
133,"deferasirox homo sapiens gpl570 gds3558 chdir down",16,2,0,13,2,6.61745624037622e-13,7.69830742630434e-11
134,"prednisolone homo sapiens gpl570 gse32962 chdir down",24,3,0,8,0,3.95095827183229e-06,0.000919256291246312
134,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",24,3,0,6,0,5.03109870000901e-08,3.51170689260629e-05
134,"doxorubicin mus musculus gpl8321 gse17115 chdir down",24,3,0,2,0,0.0110078217315079,0.284572576614537
134,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",24,3,0,1,0,NA,NA
134,"decitabine homo sapiens gpl96 gse19610 chdir down",24,3,0,2,0,0.0079152128017673,0.251128115256072
134,"letrozole homo sapiens gpl3921 gse33366 chdir down",24,3,0,1,0,NA,NA
134,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",24,3,0,3,0,0.00229888581611433,0.160462229964781
134,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",24,3,0,1,0,NA,NA
134,"valproic acid mus musculus gpl6885 gse41020 chdir down",24,3,0,6,1,1.31710944233891e-07,4.59671195376281e-05
134,"dexamethasone homo sapiens gpl570 gse37474 chdir down",24,3,0,4,0,8.81427191140438e-05,0.0153809044854006
134,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",24,3,0,3,1,0.0220716271413035,0.453117521900879
134,"dexamethasone mus musculus gpl339 gse2342 chdir down",24,3,0,1,0,NA,NA
134,"captopril mus musculus gpl1261 gds3683 chdir down",24,3,0,2,0,NA,NA
134,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",24,3,0,1,0,0.0388793298193351,0.646137433664188
134,"probucol mus musculus gpl9526 gds3619 chdir down",24,3,0,3,1,0.00124241685196322,0.123886708952904
134,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",24,3,0,1,0,NA,NA
134,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",24,3,0,2,1,NA,NA
134,"estradiol homo sapiens gpl6947 gse27375 chdir down",24,3,0,1,0,NA,NA
134,"deferasirox homo sapiens gpl570 gds3558 chdir down",24,3,0,2,0,NA,NA
135,"prednisolone homo sapiens gpl570 gse32962 chdir down",25,3,0,8,0,5.59562686655253e-06,0.00130191585095122
135,"ethanol homo sapiens gpl96 gds2767 chdir down",25,3,0,1,0,NA,NA
135,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",25,3,0,8,0,2.91725822081474e-11,2.03624623812869e-08
135,"doxorubicin mus musculus gpl8321 gse17115 chdir down",25,3,0,2,0,0.0119133690372257,0.415776579399175
135,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",25,3,0,1,0,NA,NA
135,"decitabine homo sapiens gpl96 gse19610 chdir down",25,3,0,2,0,0.00857224220409961,0.373964066153845
