"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP008 HEPG2 24H-entinostat-10","29/137",2.32060022204243e-12,1.70448343581768e-10,0,0,4.70397404703974,126.015679184446,"SERPINA3;COL15A1;CITED2;STXBP1;CTSZ;HIST1H2BK;HK1;SCPEP1;GJA1;RAB11FIP1;GM2A;BASP1;TNFSF10;CYP1B1;HIST1H1C;KLF10;IGFBP3;ISG15;H2BFS;HLA-F;SOD2;DUSP6;COL1A1;RAB31;BAMBI;ARHGEF3;TPP1;MXRA5;GLA"
"LJP005 HT29 24H-WZ-3105-1.11","29/137",2.32060022204243e-12,1.70071245476499e-10,0,0,4.70397404703974,126.015679184446,"CYFIP2;IFITM1;CD83;BCL2A1;IFI6;F13A1;TNFAIP3;CLU;HDAC9;SCPEP1;SNX2;CD36;CCL18;HIST1H1C;KLF10;VAV3;GADD45B;MME;SERPINF1;IGFBP3;G0S2;SOD2;MMP9;ASPN;RAB31;MAFB;ALB;ALPL;SLC25A36"
"LJP005 A375 24H-enzastaurin-1.11","22/78",2.35106740914775e-12,1.71923750541784e-10,0,0,6.26780626780627,167.827731291527,"IFITM1;TLE1;EIF1AY;HLA-B;IFI6;KAZN;MSLN;IFIT1;THBS2;DDX60;IFI44L;ARL4C;SULT1A1;MUC1;SLC6A8;CTSK;CCL2;HLA-DRA;TPP1;TRIM22;CFB;HLA-DPA1"
"LJP005 BT20 24H-BYL719-1.11","22/78",2.35106740914775e-12,1.71545063866582e-10,0,0,6.26780626780627,167.827731291527,"IFITM1;GRN;SLC31A2;H3F3B;CITED2;IFNGR1;DAPK1;VPS13C;MVP;F13A1;SERPINB9;CLU;DCN;EPS8;VCAN;AZGP1;RAB31;PIK3IP1;BASP1;MAP3K5;HIST1H1C;SKAP2"
"LJP008 PC3 24H-azacitidine-0.37","22/78",2.35106740914775e-12,1.71168041748194e-10,0,0,6.26780626780627,167.827731291527,"SERPINA3;CXCL9;DAPK1;USP22;MX1;SPAG4;ASNS;CXCL1;SERPINB9;CXCL3;CXCL2;IFI44L;ETS2;ZFP36L2;CXCL10;GJA1;IFI27;PHGDH;S100P;GBP1;CFB;IDO1"
"LJP005 MCF10A 24H-PF-431396-1.11","22/78",2.35106740914775e-12,1.70792673235588e-10,0,0,6.26780626780627,167.827731291527,"SRGN;CFD;IFITM1;KRT4;HIST1H2BK;F13A1;ISG15;H2BFS;AQP3;GJA1;VCAN;MUC1;IFI27;GPNMB;BCL6;TNFSF10;MXRA5;S100A9;CRYAB;TRIM22;CFB;HIST1H1C"
"LJP006 HCC515 24H-palbociclib-10","22/78",2.35106740914775e-12,1.70418947473585e-10,0,0,6.26780626780627,167.827731291527,"CFD;IFITM1;ERAP1;ENDOD1;IFI6;IFI44;DEFB1;ISG15;SPATA20;IFIT1;IFI44L;ZNF91;OAS1;IFI27;OAS2;CPD;IRF7;TBPL1;S100P;XAF1;CFB;B4GALT5"
"LJP007 HA1E 24H-CGP-60474-3.33","28/128",2.37762235783016e-12,1.71967507042537e-10,0,0,4.86111111111111,130.107250665499,"CFD;LGALS3BP;IFITM1;CXCL9;GRN;C1S;C1R;CTSZ;HIST1H2BK;CLU;LTBP1;C3;SCPEP1;RAB11FIP1;HLA-DPA1;ABCA1;KRT13;G0S2;ASPN;TGFBR2;CXCL10;MDFIC;CD8A;CPD;COL6A1;PDCD4;MAN2B1;MXRA5"
"LJP006 HA1E 24H-afatinib-10","31/156",2.38726269334605e-12,1.72288592548543e-10,0,0,4.41595441595442,118.174798491673,"PPP1R15A;C1QB;DENND1B;C1QA;GRN;RNF13;WBP2;INSIG1;HIST1H2BK;IFI6;UBE2L6;GLRX;IFIT3;SCPEP1;GPNMB;CTSK;CD36;HLA-DPA1;TGIF1;RSAD2;SERPINF1;MMP3;CYP51A1;ASNS;DUSP6;ZNF91;SLC6A8;AIM2;CLEC2B;PMP22;TPP1"
"LJP005 MCF7 24H-PF-431396-10","25/102",2.41640838206061e-12,1.74012921878565e-10,0,0,5.44662309368192,145.690298572061,"IFITM1;IFI6;TNFAIP3;IFIT1;HLA-DMA;HIST1H1C;HLA-DPA1;RABGAP1L;MMP1;CCL20;IGFBP3;ERAP1;HLA-B;HLA-C;ISG15;HLA-F;PSMB8;PSMB9;COL1A1;SFRP1;SLC6A8;AXL;HLA-DPB1;TPP1;HLA-DQB1"
"LJP009 PC3 24H-CGP-60474-3.33","37/217",2.43846906409314e-12,1.75220664245443e-10,0,0,3.78904249871992,101.317672927061,"IFITM3;CFD;LGALS3BP;TSTA3;IFITM1;IFITM2;IFI30;CLU;LTBP1;CXCL2;IFI44L;GNAI2;CLGN;LAPTM4B;HLA-DMA;GPNMB;GM2A;ANPEP;TNFSF10;APOB;CTSC;TGFB1;SERPINF1;IGFBP3;DCXR;IFI44;NME4;ASPN;QDPR;SLC6A8;IFI27;MDFIC;HLA-DPB1;MAN2B1;CD47;XAF1;CKLF"
"LJP006 MCF10A 24H-PD-0325901-1.11","32/166",2.50747738868692e-12,1.79789385232993e-10,0,0,4.28380187416332,114.427818549239,"CFD;LGALS3BP;GRN;MVP;HIST1H2BK;F13A1;LITAF;C3;SCPEP1;MUC1;GM2A;GPNMB;TNFSF10;OLR1;TRIM22;MME;IGFBP3;STAT3;HLA-B;ATP2B4;ISG15;EMP2;DCN;COL1A1;IFI27;IL1B;PDCD4;S100A4;CD47;MXRA5;CFB;PTGES"
"LJP005 MCF10A 24H-CP466722-10","23/86",2.54653543766564e-12,1.82195535438687e-10,0,0,5.94315245478036,158.660105593422,"CFD;WARS;MX1;ASNS;IFI44;GLRX;ISG15;IFI44L;SULT1A1;ZNF91;OAS1;IFI27;GPNMB;OAS2;LPAR6;PSAT1;PHGDH;PGLS;XAF1;MXRA5;IRF9;HERC6;HLA-DPA1"
"LJP005 A375 24H-PD-0325901-0.12","33/176",2.54744182562741e-12,1.81867581714943e-10,0,0,4.16666666666667,111.233047774759,"IFITM1;CITED2;C1R;MVP;SPATA20;DDX60;FAM117A;C3;SULT1A1;GJA1;MUC1;TNFSF10;CTSH;CD14;SPG11;CLCA4;HIST1H1C;SERPINB3;SERPINF1;HLA-B;ATP2B4;SOD2;BST2;VCAN;SLC6A8;BCL6;MDFIC;HLA-DRA;RAB9A;MXRA5;FAM8A1;CRYAB;CFB"
"LJP005 A549 24H-PF-431396-10","33/176",2.54744182562741e-12,1.81476468635986e-10,0,0,4.16666666666667,111.233047774759,"IFITM3;IFITM1;IFITM2;C1R;IFI6;SLC1A3;TNFAIP3;SNX10;CLU;C3;SCPEP1;CTSK;RAC2;HIST1H1C;EGR3;GADD45B;MME;CCL20;SERPINF1;LAPTM5;HLA-C;ISG15;SOD2;ASPN;TAPBP;MAFB;IL1B;ALB;TPP1;CFB;IDO1;HLA-DQB1;HBEGF"
"LJP006 HME1 24H-dasatinib-1.11","24/94",2.5562685973859e-12,1.81714492611599e-10,0,0,5.67375886524823,151.446652481617,"LGALS3BP;KLF10;CFD;PTGER4;ABCA1;SERPINA3;IFITM1;CPT1A;GRN;C1S;C1R;PLEKHA5;GLRX;CP;C3;NFKBIA;GOLGA8B;CREB1;GPNMB;MGP;TNFSF10;HLA-DRA;S100A4;TPP1"
"LJP006 A375 24H-canertinib-10","30/147",2.63021277241754e-12,1.86570510276453e-10,0,0,4.53514739229025,120.924972203861,"BEX4;PPP1R15A;PTGER4;DENND1B;CXCL9;CITED2;INSIG1;HIST1H2BK;IFI6;CLU;HDAC9;IFIT3;CLGN;HIST1H1C;VAV3;RSAD2;GADD45B;MME;GCH1;H2BFS;NFKBIA;CXCL10;ZNF91;RYBP;IRF1;IRF7;MZB1;LCP1;IDO1;HLA-DQB1"
