"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HEPG2 24H-BI-2536-0.04","9/65",8.23539363727885e-06,0.000706643711555215,0,0,6.59340659340659,77.1894685381812,"SRGN;KRT4;CCL20;FGG;KRT13;EMP1;ASNS;IFI44;TOPBP1"
"LJP008 HA1E 24H-GSK-461364-3.33","9/65",8.23539363727885e-06,0.000704817758812178,0,0,6.59340659340659,77.1894685381812,"KLF10;CXCL10;MAFB;GPNMB;GADD45B;INSIG1;HLA-C;CCL2;HLA-F"
"LJP006 HME1 24H-CHIR-99021-10","13/140",8.24632519314731e-06,0.000703934372995443,0,0,4.42176870748299,51.7600875999348,"SRGN;COL15A1;GADD45B;MMP1;CYBA;ELK3;EPS8;MLPH;IFI16;AXL;PDCD4;RIN2;TRIM22"
"LJP006 HCC515 24H-mitoxantrone-0.12","10/82",8.32896098648331e-06,0.000709160711653763,0,0,5.80720092915215,67.9196971026699,"ARL4C;C1QB;FGA;MDFIC;MMD;KLHL23;CD14;CP;CFB;MPZL1"
"LJP006 HME1 24H-Y-39983-10","10/82",8.32896098648331e-06,0.00070734235085465,0,0,5.80720092915215,67.9196971026699,"COL15A1;MUC1;MLPH;MDFIC;PLAU;MMP1;INSIG1;RAC2;CXCL3;IFIT1"
"LJP006 BT20 3H-saracatinib-3.33","7/36",8.44896667331703e-06,0.000715698785644331,0,0,9.25925925925926,108.161726030132,"KLF10;IFI16;GADD45B;CD36;PHLDA1;TRIB2;HBEGF"
"LJP006 HME1 3H-JNK-9L-3.33","8/50",8.77473835584276e-06,0.000741398237458847,0,0,7.61904761904762,88.7133989032751,"GADD45B;NAMPT;TNFAIP3;TAP1;SOD2;PHLDA1;JUNB;BIRC3"
"LJP006 A549 24H-BI-2536-10","16/208",8.8447174797938e-06,0.000745409383328882,0,0,3.66300366300366,42.6215757219622,"SRGN;FGB;LPGAT1;C1S;C1R;DEFB1;GLRX;SPATA20;CP;PSMB8;CRYZ;PLSCR1;UPK1B;MLPH;AXL;CCL2"
"LJP006 HCC515 24H-AZD-7762-3.33","11/101",8.96754405475391e-06,0.000753842707201788,0,0,5.18623290900519,60.2738735800233,"ARL4C;SLC35F2;MX1;KRT13;EMP1;CCL2;CXCL1;KCTD12;TRIB2;CXCL2;TGFBR2"
"LJP006 SKBR3 24H-QL-XII-47-0.37","11/101",8.96754405475391e-06,0.00075193424465191,0,0,5.18623290900519,60.2738735800233,"BST2;LGALS3BP;CXCL10;EBP;IFITM2;LPAR6;INSIG1;NT5DC2;CCL2;IFIT1;LIPA"
"LJP006 HS578T 3H-fostamatinib-10","10/83",9.29500466565517e-06,0.000777423862452437,0,0,5.7372346528973,66.471792511978,"ARL4C;GADD45B;INSIG1;EMP1;ARID5B;CCL2;HMGCR;PHLDA1;GBP1;HBEGF"
"LJP006 HA1E 24H-torin-1-0.37","12/121",9.35211786005884e-06,0.000780230467614632,0,0,4.72255017709563,54.6866953068042,"BST2;INSIG1;TDG;HIST1H2BK;MX1;SPAG4;CCL2;PHGDH;HMGCR;IFIT1;IFI44L;TGFBR2"
"LJP008 PC3 24H-PFI-1-1.11","9/66",9.36088893671269e-06,0.000779000006213218,0,0,6.49350649350649,75.1881188319046,"BST2;CLEC2B;C1S;IFI16;C1R;ARHGDIB;ARHGEF3;LAPTM5;ELK3"
"LJP006 HS578T 3H-GSK-2126458-10","9/66",9.36088893671269e-06,0.000777047625245265,0,0,6.49350649350649,75.1881188319046,"SFRP1;IFITM2;SERPINA1;FGG;TNFSF10;KAZN;CCL2;IFIT1;CP"
"LJP006 LNCAP 3H-CGP-60474-0.12","15/186",9.55970325258285e-06,0.000791567328571992,0,0,3.84024577572965,44.385383532671,"TGIF1;KLF10;GTF2B;KAZN;TNFAIP3;SMAD7;ARL4C;MAFB;RYBP;BCL6;BAMBI;IRF1;TBPL1;JUNB;ZCCHC2"
"LJP006 HS578T 24H-XMD-1150-10","13/142",9.62800745833059e-06,0.000795235000068248,0,0,4.35949027498323,50.355749639208,"LGALS3BP;IFITM2;WARS;ERAP2;NMI;PSMB8;PSMB9;CXCL10;IFI16;TNFSF10;NBN;TOPBP1;GBP1"
"LJP006 HS578T 3H-PF-562271-10","13/142",9.62800745833059e-06,0.000793256803550665,0,0,4.35949027498323,50.355749639208,"TGIF1;SRGN;GADD45B;INSIG1;ARID5B;SMAD7;ARL4C;HEY1;BAMBI;PHLDA1;JUNB;RIN2;ZCCHC2"
"LJP009 HA1E 24H-PF-3758309-0.12","11/102",9.86480208886951e-06,0.000810749652569348,0,0,5.13538748832866,59.1932363618316,"LGALS3BP;SERPINA1;CLEC2B;INSIG1;RAC2;CCL2;PHGDH;CD14;IFIT1;LYZ;CFB"
"LJP007 A375 24H-NVP-BGT226-0.37","14/164",9.88939196196382e-06,0.000810758790030207,0,0,4.0650406504065,46.845723147578,"SRGN;SERPINA1;BST2;MOB1A;IFI27;BCL6;HEY1;TMX1;NT5DC2;NAMPT;TNFSF10;KCTD12;CD14;CD36"
"CPC017 MCF7 24H-vorinostat-10.0","17/234",9.94016886511331e-06,0.000812909464151649,0,0,3.45950345950346,39.8497662460252,"LPGAT1;MMP2;HUWE1;NOSIP;UBE2L6;ARID4B;CRYZ;HLA-DMA;EBP;BCL6;OXCT1;ARHGDIB;RAC2;ZYX;NCK2;PSME2;AARS"
"LJP009 HEPG2 24H-JWE-035-10","12/122",1.01787479346481e-05,0.00083037022252089,0,0,4.68384074941452,53.8417262158,"CXCL10;IFI16;GCH1;AHSG;C1R;APOH;ARHGDIB;APOA2;APOB;PHLDA1;GBP1;PSMB8"
"LJP005 BT20 24H-SB590885-10","8/51",1.02182562997982e-05,0.000831545127532223,0,0,7.46965452847806,85.836299564545,"CXCL10;ERAP2;BAMBI;TNFSF10;PDCD4;CD14;CFB;PSMB10"
"LJP009 HCC515 24H-PD-0325901-0.04","8/51",1.02182562997982e-05,0.000829507026729448,0,0,7.46965452847806,85.836299564545,"SRGN;SPRED2;SFRP1;WARS;CLEC2B;LYZ;PHLDA1;HBEGF"
"LJP005 MCF10A 3H-neratinib-1.11","8/51",1.02182562997982e-05,0.000827478892189767,0,0,7.46965452847806,85.836299564545,"SRGN;KLF10;CCL20;KCTD12;PHLDA1;ELK3;TGFBR2;HBEGF"
"CPC006 WSUDLCL2 6H-perhexiline maleate-10.0","7/37",1.0233495698618e-05,0.000826691734229088,0,0,9.00900900900901,103.512111043699,"LPGAT1;HEY1;GNAQ;NCK2;KLK13;PIK3C3;NIPSNAP1"
"LJP006 LNCAP 3H-canertinib-10","7/37",1.0233495698618e-05,0.000824680318817339,0,0,9.00900900900901,103.512111043699,"LGALS3BP;HEY1;IFI16;CCL20;NT5DC2;CD36;KCTD12"
"LJP006 SKBR3 3H-GW-843682X-1.11","7/37",1.0233495698618e-05,0.000822678667558073,0,0,9.00900900900901,103.512111043699,"IFITM1;WARS;HIST1H2BK;FGG;H2BFS;IFIT1;TRIB2"
"LJP005 MCF10A 24H-LDN-193189-1.11","10/84",1.03562362604234e-05,0.000830530027073812,0,0,5.66893424036281,65.0675832339376,"SRGN;CLEC2B;MMD;AXL;RAC2;EMP1;GLRX;PHLDA1;RIN2;HBEGF"
"LJP006 MCF10A 3H-selumetinib-0.12","10/84",1.03562362604234e-05,0.000828523915897305,0,0,5.66893424036281,65.0675832339376,"LGALS3BP;SPRED2;CCL20;LY75;EMP1;PHLDA1;TRIB2;SH2B3;TGFBR2;HBEGF"
"LJP006 MCF10A 3H-JNK-9L-10","13/143",1.03923631517301e-05,0.000829410746863739,0,0,4.32900432900433,49.6728975493072,"NOTCH2;TGIF1;SERPINA1;CXCL1;SFRP1;MAFB;RYBP;ALB;ARHGEF3;KCTD12;PHLDA1;ZNF267;ZCCHC2"
"LJP006 A549 24H-KIN001-043-0.37","9/67",1.06152202931135e-05,0.000845160363769743,0,0,6.39658848614072,73.2615461195479,"IFITM1;CLEC2B;OAS1;GADD45B;BCL6;TNFSF10;GLRX;IFI44L;MEGF9"
"LJP006 HME1 3H-BMS-387032-0.37","12/123",1.1068648913882e-05,0.000879148011215076,0,0,4.64576074332172,53.0146056586551,"TGIF1;KLF10;GADD45B;PLAU;TNFAIP3;EMP1;CXCL1;CXCL3;PHLDA1;JUNB;CXCL2;SMAD7"
"LJP006 HME1 3H-PF-562271-1.11","10/85",1.15203482432926e-05,0.000912836014751418,0,0,5.60224089635854,63.7052978918821,"SRGN;CASP7;IRF1;EFHD2;HLA-B;TAP1;HLA-C;HLA-F;PSMB8;PSMB9"
"LJP006 MCF10A 3H-HG-5-88-01-0.04","10/85",1.15203482432926e-05,0.000910657408510962,0,0,5.60224089635854,63.7052978918821,"CASP7;CLEC2B;RSAD2;IFI27;IFI16;MX1;STAT3;IFI44;ISG15;IFIT1"
"LJP008 A375 24H-I-BET151-0.37","10/85",1.15203482432926e-05,0.000908489176585936,0,0,5.60224089635854,63.7052978918821,"IFITM3;HLA-DMA;CLEC2B;C1S;C1R;SNX10;CD36;N4BP2L2;CFB;PSMB8"
"LJP005 HA1E 24H-PLX-4720-10","8/52",1.18568718709759e-05,0.000932806302229437,0,0,7.32600732600733,83.0959923350857,"UPK1B;AHSG;INSIG1;SPAG4;APOA2;HMGCR;CLDN1;HIST1H1C"
"LJP006 HEPG2 24H-sirolimus-0.37","8/52",1.18568718709759e-05,0.00093059586075496,0,0,7.32600732600733,83.0959923350857,"CXCL10;GCH1;MX1;CCL2;DEFB1;PHGDH;LYZ;IFI44L"
"LJP006 PC3 24H-BI-2536-0.12","8/52",1.18568718709759e-05,0.000928395870540409,0,0,7.32600732600733,83.0959923350857,"IFI27;LY6D;STK39;KRT13;EMP1;ISG15;PSMB8;PSMB9"
