"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP006 HS578T 3H-BMS-345541-3.33","6/86",0.0011554028817089,0.0361415258352115,0,0,5.11116790186558,34.5683934602501,"FNBP1;IFI6;CYBB;DNAJC12;ISG15;LYZ"
"LJP006 HS578T 24H-NVP-TAE684-1.11","5/58",0.00115980470593882,0.0362449912159712,0,0,6.31552355690287,42.6898045028848,"BST2;IFI6;ISG15;IFI44L;HLA-E"
"LJP008 HEPG2 24H-CGP-60474-10","8/152",0.00117424134186886,0.0366615633277547,0,0,3.85579332947754,26.0155504392249,"CD52;IFITM1;WARS;PRKCB;LAMP3;SLAMF8;DNAJC12;LTBP1"
"LJP006 A375 24H-CGP-60474-10","7/118",0.00118892864287627,0.0370851697023723,0,0,4.34593654932638,29.2685905148901,"CXCL10;IFITM1;APOBEC3G;FGG;CD37;GBP1;CTSS"
"LJP006 PC3 24H-JNK-9L-3.33","9/189",0.00119277662547327,0.0371701961386901,0,0,3.48857491714635,23.4832422503266,"CXCL10;IFITM1;CXCL11;DYRK3;IFI27;CCL20;ALB;CCNB1IP1;OPTN"
"LJP006 HT29 24H-PD-0325901-0.12","8/153",0.0012247003031213,0.0381291562417258,0,0,3.83059206588618,25.6843462488659,"HCP5;IFI27;TNFSF10;IFI6;OPTN;PSMB8;HLA-E;PSMB9"
"LJP006 MCF10A 24H-PF-562271-10","8/153",0.0012247003031213,0.0380933542170857,0,0,3.83059206588618,25.6843462488659,"IFITM1;IFI27;CCL20;CYBB;ISG15;IFIT1;LTBP1;OPTN"
"CPC014 A549 24H-hy-11004-10.0","6/87",0.00122703559405044,0.0381301886383817,0,0,5.05241884552229,33.867142122865,"HNRNPA3;HSPA1L;C1ORF35;ADARB1;CD58;ACTB"
"LJP005 A549 24H-GSK-690693-10","6/87",0.00122703559405044,0.0380944527539971,0,0,5.05241884552229,33.867142122865,"IFI27;TNFSF10;IFI6;ISG15;OPTN;PSMB8"
"LJP005 A375 24H-PLX-4720-0.37","9/190",0.00123747538757594,0.0383825933416111,0,0,3.47021399652979,23.231979014043,"PYCARD;BST2;IFITM1;TNFSF10;IFI6;GBP2;TRIM22;IRF9;HLA-E"
"LJP006 A375 24H-selumetinib-3.33","9/190",0.00123747538757594,0.0383466882028444,0,0,3.47021399652979,23.231979014043,"PYCARD;BST2;IFITM1;TNFSF10;ISG15;IFIT1;TRIM22;IRF9;HLA-E"
"LJP005 HT29 24H-BYL719-10","7/119",0.00124880459326319,0.0386615896789126,0,0,4.30941607412196,28.810896404345,"ISG20;IFITM1;IRF7;LYZ;IFI44L;OPTN;HLA-E"
"LJP007 HA1E 24H-PHA-767491-10","7/119",0.00124880459326319,0.0386254910891097,0,0,4.30941607412196,28.810896404345,"CXCL10;SPRED2;WARS;RSAD2;LAMP3;XAF1;LTBP1"
"LJP007 MCF7 24H-OTSSP167-0.04","7/119",0.00124880459326319,0.0385894598474221,0,0,4.30941607412196,28.810896404345,"RSAD2;LAMP3;HLA-C;DDX60;XAF1;CCNB1IP1;HLA-E"
"LJP005 MCF7 3H-CYT387-3.33","5/59",0.00125326686204238,0.0386912563578899,0,0,6.20848078475197,41.4850788306908,"BST2;SELL;CCL20;FOXJ3;IFI6"
"LJP006 HCC515 24H-selumetinib-0.37","5/59",0.00125326686204238,0.0386552309795306,0,0,6.20848078475197,41.4850788306908,"BST2;OAS1;IFI27;IFI6;IFIT1"
"LJP006 HS578T 24H-selumetinib-3.33","5/59",0.00125326686204238,0.0386192726251311,0,0,6.20848078475197,41.4850788306908,"IFITM1;ISG15;CD58;MFAP3L;MAPK13"
"LJP006 MCF7 24H-sorafenib-10","5/59",0.00125326686204238,0.0385833811078215,0,0,6.20848078475197,41.4850788306908,"WARS;LYZ;GBP1;PSMB9;AARS"
"LJP008 A549 24H-GSK-1070916-3.33","4/35",0.00127442999450266,0.0391984846777115,0,0,8.37257980115123,55.8053899610209,"RFX5;FAS;TRIM22;PSMB8"
"LJP009 PC3 24H-veliparib-0.12","4/35",0.00127442999450266,0.0391621224470271,0,0,8.37257980115123,55.8053899610209,"OAS1;IFI44;XAF1;LTBP1"
"LJP009 MCF7 24H-KIN001-220-0.12","4/35",0.00127442999450266,0.0391258276162143,0,0,8.37257980115123,55.8053899610209,"CD52;WARS;STAT1;TRIM22"
