"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP009 A375 24H-dasatinib-0.04","11/43",4.23011863472796e-08,1.59235124879544e-06,0,0,8.45665961945032,143.580978479936,"LGALS3BP;GSN;GPRC5A;KRT18;ERBB3;CEACAM6;TRIM2;CEACAM5;SSBP2;CP;TM4SF1"
"LJP008 A375 24H-GSK-461364-3.33","11/43",4.23011863472796e-08,1.59054381264471e-06,0,0,8.45665961945032,143.580978479936,"RGS2;GPX2;KRT19;AUTS2;KRT4;CEACAM6;HIST1H2BK;AKT1;PAWR;S100P;ASS1"
"LJP005 HT29 24H-vemurafenib-10","22/184",4.27632557392509e-08,1.60609479548574e-06,0,0,3.95256916996047,67.0655597385583,"ABCA1;GABRP;GSN;ADH1C;PROS1;MVP;PLEKHA5;SPATA20;SLC4A4;WFDC2;HLA-E;GULP1;SLPI;ELF3;ERBB3;CEACAM5;TNFSF10;LCN2;MUC13;HIST1H2AC;HIST1H2BD;FGFR2"
"LJP007 A375 24H-NVP-TAE226-3.33","20/154",4.3855598128778e-08,1.64525542878132e-06,0,0,4.2932274337233,72.7374196022506,"LGALS3BP;SERPINB3;PRNP;IFITM1;GPX2;GSN;GADD45A;GAA;MVP;HIST1H2BK;SPATA20;ASS1;HLA-E;RAB40B;ERBB3;KRT17;PERP;LCN2;MDM2;HIST1H2AC"
"LJP009 PC3 24H-CGP-60474-0.37","23/200",4.39895773101755e-08,1.64841486196479e-06,0,0,3.80165289256198,64.3973886841755,"IFITM3;LGALS3BP;IFITM1;TBC1D9B;ITGB5;PROS1;ARL3;CYBRD1;FMO2;PTN;CXCL2;DDOST;NR4A2;MEIS1;TNFSF10;FLNA;NUCB1;MAN2B1;TMBIM6;MXRA7;CPVL;CTSD;HIST1H1C"
"LJP005 A375 24H-PD-184352-0.37","21/169",4.41967284868359e-08,1.65430602017506e-06,0,0,4.10778033155656,69.5636786936236,"IFITM1;GSN;PROS1;MVP;SPATA20;VTCN1;NME5;PTN;PRSS23;PBX1;TTC39A;ASS1;SOX2;TOX3;ABLIM1;MEIS1;TRIM2;TNFSF10;HIST1H2AC;HIST1H2BD;HIST1H1C"
"LJP006 A549 24H-A443654-10","21/169",4.41967284868359e-08,1.65243885762407e-06,0,0,4.10778033155656,69.5636786936236,"IFITM3;IFITM1;CFH;SATB1;PROS1;CRISP3;RHOBTB3;CYBRD1;VTCN1;GULP1;MT2A;ZNF91;KRT19;DEPTOR;EPCAM;TNFSF10;LCN2;MXRA7;MT1E;HIST1H2BC;HIST1H1C"
"LJP005 A375 24H-WZ-3105-0.37","17/112",4.43555870095056e-08,1.65650865307428e-06,0,0,5.01770956316411,84.954976898503,"IFITM1;GADD45A;HIST1H2BK;RND3;ASS1;RGS2;ZNF91;IFI27;DDAH1;TFF3;EFHD1;HIST1H2BH;HIST1H2AC;HIST1H2BD;MT1E;HIST1H1C;HBEGF"
"LJP005 HEPG2 24H-XMD16-144-10","17/112",4.43555870095056e-08,1.6546432154019e-06,0,0,5.01770956316411,84.954976898503,"TPD52;GRN;HIST1H2BK;PLA2G15;ISG20;DNAJB2;TRPS1;HIST1H4H;HIST1H2BH;TMBIM6;TSPAN3;LRP10;SLC25A4;HIST1H2AC;HIST1H2BD;HIST1H2BC;HIST1H1C"
"LJP006 A549 24H-GDC-0941-3.33","17/112",4.43555870095056e-08,1.65278197443969e-06,0,0,5.01770956316411,84.954976898503,"LGALS3BP;ABCC3;GRN;CFH;PROS1;KRT7;TMC5;HSD17B11;CP;TM4SF1;HLA-E;EXT1;TOX3;MARCKS;TSPAN8;HIST1H2AC;HIST1H2BD"
"LJP005 HA1E 24H-PD-0325901-1.11","16/99",4.45706323496556e-08,1.65892895192662e-06,0,0,5.34268302863344,90.4312715908939,"IFITM1;GSN;HSPB8;KRT7;ANK3;KLK11;GULP1;ISG20;ABLIM1;IFI27;SLPI;ELF3;RAB25;EPCAM;LCN2;FGFR2"
"LJP009 A375 24H-JNK-IN-5A-0.12","16/99",4.45706323496556e-08,1.65706707880437e-06,0,0,5.34268302863344,90.4312715908939,"GADD45A;HIST1H2BK;SERPINB5;ASS1;RGS2;KRT17;HIST1H4H;HIST1H2BH;TFF1;S100P;HIST1H2AC;HIST1H2BD;FGFR2;HIST1H1C;BIRC3;HBEGF"
"LJP005 HEPG2 24H-NVP-BEZ235-3.33","16/99",4.45706323496556e-08,1.65520938028553e-06,0,0,5.34268302863344,90.4312715908939,"ABCA1;ABCC3;PRNP;SPATA20;TMC5;HSD17B11;CP;TM4SF1;NR4A2;NT5E;PLCB4;ERBB3;PERP;GCNT3;S100P;HIST1H2AC"
"LJP006 MCF10A 3H-HG-5-88-01-0.04","16/99",4.45706323496556e-08,1.65335584234568e-06,0,0,5.34268302863344,90.4312715908939,"ABCC3;TBC1D9B;RBPMS;CD81;KRT7;PPL;CP;KRT19;KRT18;SLPI;TRIM29;NT5DC2;KRT15;GSTA1;CD24;FGFR2"
"LJP006 MCF7 24H-GSK-2126458-0.04","16/99",4.45706323496556e-08,1.65150645102314e-06,0,0,5.34268302863344,90.4312715908939,"IFITM1;GRN;RBPMS;GADD45A;SPATA20;HSD17B11;HLA-E;NR4A2;PLCB4;ERBB3;RFX5;TNFSF10;HES1;RPS11;HIST1H2AC;HIST1H2BD"
