"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"325","CPC019 HA1E 6H-BRD-K55116708-10.0","24/60",1.61795564604646e-07,1.63215516561675e-05,0,0,4.48379181195919,70.112748766643,"ACHE;IGHM;NTRK2;CHRNA3;CFH;EYA2;ABCA6;GINS3;ITGA2B;PLK1;IL16;NR0B1;KLHL35;ASCL1;BAIAP2;IFFO1;AURKA;NPTN;ITGA8;AOX1;ENPP1;NCAPD2;HAVCR1;EPHA3",12.5,3,0,0,54.1666666666667,13
"326","CPC006 SNUC5 6H-manumycin a-10.0","44/152",1.61963528549574e-07,1.63215516561675e-05,0,0,2.75003977034434,42.9993321584576,"PNLIPRP2;IGHM;SERPINB13;ITGB3;GPR22;AKR1B1;SLC3A2;ATP1A1;SLC30A10;AQP1;AURKA;CDC45;PHGDH;GYG2;HAVCR1;MYOZ2;SRGN;HEMK1;NTRK2;SPINK2;ADSL;PKLR;CAV1;LAMB4;AMT;RPA1;EN1;SOX11;PHKB;ESR1;PLXDC1;DKK3;ARHGAP33;MELK;KIF18B;POLG2;REEP5;REEP4;RARB;ANGPTL2;ERG;HIST1H4D;ASPA;CD44",6.81818181818182,3,0,0,36.3636363636364,16
"327","LJP005 HS578T 3H-trametinib-1.11","23/56",1.6443197470227e-07,1.64192073948905e-05,0,0,4.68659484073892,73.2082148409748,"CADM1;RBPMS;MUC16;QPRT;APOA1;TWIST1;CXCR4;KRT5;PTN;IQGAP2;PDZK1IP1;RASGRP1;CLDN10;CEACAM7;KIF5C;TRIM29;TMSB15A;LOC100505650;CRYAB;GPM6B;MT1E;MATN2;ITM2C",0,0,4.34782608695652,1,78.2608695652174,18
"328","LJP006 LNCAP 3H-gefitinib-10","23/56",1.6443197470227e-07,1.64192073948905e-05,0,0,4.68659484073892,73.2082148409748,"SRGN;CX3CR1;FHL1;KIF14;CXCR4;GGH;SLC3A2;THBS2;ACTG2;DCN;ACTA2;COL1A1;SLC7A5;CNN1;COL3A1;CCND2;CXCL12;NMU;COL6A3;TRIB3;MYH11;CHAC1;APOBEC3B",8.69565217391304,2,4.34782608695652,1,86.9565217391304,20
"329","LJP006 LNCAP 3H-PHA-793887-10","23/56",1.6443197470227e-07,1.64192073948905e-05,0,0,4.68659484073892,73.2082148409748,"GPM6A;PRKCB;CCL20;LMO3;RARRES2;HBE1;MUC5B;SLC4A4;CP;ACTG2;MYLK;ACTA2;CNN1;CA1;SFRP1;PLCB4;COL1A2;TMEM158;COL5A2;COL6A3;PRAME;CRYAB;HOXC6",8.69565217391304,2,0,0,86.9565217391304,20
"330","LJP006 HME1 3H-dasatinib-10","28/77",1.70524998626629e-07,1.69760219844909e-05,0,0,3.84633294528522,59.9427293475459,"CEP57;IGHM;NNMT;SHMT2;C1R;QPRT;FHL1;HBB;SLC3A2;FBLN1;RASGRP1;C7;CBS;PHGDH;CHAC1;PTGIS;FOXF1;ASNS;MEIS2;PBX1;MFAP4;PSRC1;PSAT1;CDH11;CPE;GARS;TRIB3;ZFPM2",3.57142857142857,1,0,0,78.5714285714286,22
"331","CPC006 HCT116 6H-BRD-K10705233-40.0","38/123",1.77212383124105e-07,1.75354855734732e-05,0,0,3.01464286532689,46.8653875249089,"PNLIPRP2;ITGB3;CPNE6;IFNA2;ATP2A3;ADCY2;ATP1A1;BRCA2;HSD17B11;ASGR2;AURKA;ADAM28;CHP2;APOE;DRD2;GTSE1;BUB1;SNCA;PHC1;GPX3;PCDH7;GLP2R;AMT;APOC4;EN1;ESR1;ZWINT;ARHGAP33;IL22RA1;GREM2;CD209;CENPI;CDHR1;COL8A2;RARB;PKP3;STX1A;EPHA3",13.1578947368421,5,0,0,52.6315789473684,20
"332","CPC006 RKO 6H-manumycin a-10.0","38/123",1.77212383124105e-07,1.75354855734732e-05,0,0,3.01464286532689,46.8653875249089,"AHCYL2;NRP2;OLFML2B;RNASEH2A;ITGB3;HNF4G;ADCY2;SLC30A10;AQP1;AURKA;GK2;CHAF1B;ERBB3;KIF5C;AOX1;PHGDH;APOE;A4GALT;PKLR;RPA1;ZNF10;RAB27A;EN1;SOX11;NR0B1;NR0B2;TM4SF1;DCLK1;ARHGAP33;HIST1H4A;INF2;REEP5;GJB3;REEP4;MAGEB2;NOX4;PKP3;HIST1H2BG",5.26315789473684,2,2.63157894736842,1,52.6315789473684,20
"333","CPC010 A375 6H-BRD-K92317137-10.0","30/86",1.81678313391119e-07,1.77633808081103e-05,0,0,3.60728155339806,55.9887187971428,"C1QA;ITGA2B;GPR22;HNF4G;AKR1B1;FBLN1;AURKB;AURKA;EPB41L3;C3AR1;EPS8L1;HOXA1;MSX1;APOE;ADAMTS8;HEMK1;KCNF1;CD93;UBE2C;GLP2R;EN1;NRG1;BAIAP2;ARHGAP33;REEP5;CENPI;PKP3;ERG;CD44;EZH2",10,3,0,0,46.6666666666667,14
"334","CPC017 HEPG2 6H-er 27319 maleate-10.0","30/86",1.81678313391119e-07,1.77633808081103e-05,0,0,3.60728155339806,55.9887187971428,"CPNE6;ARHGAP19;HBB;NRXN2;LDB3;DTX2;SMC3;CDC14A;NR3C2;CDH4;FUT9;P2RY2;MPP3;KRT4;NOS2;KLK13;HTR3A;PTPN13;ESR1;KBTBD11;IQCH;ALDH4A1;CD4;GJB3;TBX10;ITGA8;ID4;ITGBL1;CENPM;NOX4",6.66666666666667,2,0,0,60,18
"335","LJP005 MCF10A 24H-PLX-4720-10","30/86",1.81678313391119e-07,1.77633808081103e-05,0,0,3.60728155339806,55.9887187971428,"FCGBP;HPGD;SHMT2;STC1;SLC3A2;AQP3;ACTG2;AQP1;CA1;CBS;EIF4EBP1;ENPP1;PHGDH;PHLDA1;SLC14A1;TMEM30B;TMEM176B;TFPI2;ASNS;MEIS2;MFAP5;VCAN;TUBB2A;XPOT;MTHFD2;PSAT1;CPE;GARS;STX1A;CD44",13.3333333333333,4,0,0,86.6666666666667,26
"336","LJP006 HCC515 24H-mitoxantrone-10","30/86",1.81678313391119e-07,1.77633808081103e-05,0,0,3.60728155339806,55.9887187971428,"CD86;LRRC15;PLVAP;AQP9;NPR3;STC1;THY1;AQP1;COMP;SULT1C2;CCL5;COL10A1;E2F2;CD36;SPINK2;TNNC1;PPBP;SFRP4;COL1A2;FAP;CILP;CDH11;COL5A2;ALOX5AP;MAB21L2;PECAM1;ITGBL1;CD302;MXRA5;PF4",3.33333333333333,1,0,0,80,24
"337","LJP007 MCF7 24H-tivantinib-1.11","35/109",1.87849213402602e-07,1.83122325184044e-05,0,0,3.18769060889683,49.3697607585764,"GPM6A;IGHM;ALAS2;MAOB;MT1X;FSTL1;AURKA;TCL1A;CCND2;FGF9;CCL5;ZIC1;HIST1H3H;PHLDA1;TNFRSF12A;PCDH9;PLA2G2A;CP;HIST2H2BE;DKK3;FOSL1;TUBB2B;TUBB2A;TMEM158;UBE2S;MT1F;HIST1H2BF;LCN2;HIST1H2BE;SNRPF;KIF20A;HIST1H2BG;CFTR;MT1E;HIST1H2BC",8.57142857142857,3,0,0,71.4285714285714,25
